name,category,type,district,wgs_lng,wgs_lat
成都市金牛区凯特威外语培训部,edu,科教文化服务;培训机构;培训机构,青羊区,104.05908,30.656634
中国卫生事业管理杂志社,edu,科教文化服务;传媒机构;杂志社,青羊区,104.054151,30.655915
曾成伟古琴艺术机构,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.056087,30.650498
教育报刊社,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.059115,30.656537
石室联合中学(西2门),edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.062066,30.657085
成都读书馆,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.057974,30.655375
成都津桥留学,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.055201,30.656734
石室中学远程教育学校,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.057045,30.655013
成都大原日语培训学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.059783,30.659312
坚果教室,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.05989,30.65001
新通留学,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.062991,30.654409
新通教育成都分校,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.062854,30.654204
语蒙韩语,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.059773,30.659383
华可速记培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059231,30.656459
顺为教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.061376,30.657133
成都梦工厂培训学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.062805,30.658331
省卫生信息化建设实验室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.054229,30.657156
柳林财经(教育)管理培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.05908,30.656634
贵阳勘测设计研究院成都分院,edu,科教文化服务;科研机构;科研机构,青羊区,104.05908,30.656634
四川对外教育培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.063001,30.657172
四川报道杂志社,edu,科教文化服务;传媒机构;杂志社,锦江区,104.05989,30.650015
新华社四川分社第二办公区,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.061417,30.657211
四川省全科医师培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.054151,30.655915
四川省教育厅教师资格认定指导中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.063001,30.657172
攀钢研究院成都分院,edu,科教文化服务;科研机构;科研机构,青羊区,104.060385,30.657722
新华社四川新闻信息中心,edu,科教文化服务;传媒机构;传媒机构,青羊区,104.0611,30.657228
四川省卫生宣传新闻中心,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.054401,30.657206
浩浩学习(下汪家拐街),edu,科教文化服务;培训机构;培训机构,青羊区,104.05527,30.656958
人民权力报社,edu,科教文化服务;传媒机构;报社,锦江区,104.060578,30.653164
学尔森教育(西御街),edu,科教文化服务;培训机构;培训机构,青羊区,104.059758,30.658953
京翰教育(天府广场校区),edu,科教文化服务;培训机构;培训机构,青羊区,104.062805,30.658331
北京起点教育成都中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.057722,30.651066
沃邦教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.062805,30.658331
大源外语,edu,科教文化服务;培训机构;培训机构,青羊区,104.05973,30.659119
bono国际教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.059596,30.659119
波诺国际教育,edu,科教文化服务;培训机构;培训机构,青羊区,104.059596,30.659119
东方舞培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059808,30.659039
新东方学校(天府校区),edu,科教文化服务;培训机构;培训机构,青羊区,104.05973,30.658959
成都市军转培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059792,30.652803
雅正教育(上池北街),edu,科教文化服务;培训机构;培训机构,青羊区,104.057704,30.651042
成都理想美术学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.054162,30.654646
成都达内PHP培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059233,30.65646
点石成金,edu,科教文化服务;培训机构;培训机构,青羊区,104.060317,30.657438
学而思培优(文翁路),edu,科教文化服务;培训机构;培训机构,青羊区,104.058336,30.655767
望子成龙学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.063061,30.657845
学而思教育咨询公司,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.059224,30.656448
华艺摄影化妆培训学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.059771,30.659161
华铁传媒,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.062981,30.654437
印·筝之私塾,edu,科教文化服务;培训机构;培训机构,锦江区,104.05955,30.650261
中讯邮电咨询设计院成都分院,edu,科教文化服务;科研机构;科研机构,青羊区,104.05908,30.656634
中水顾问集团贵阳勘察设计研究院成都分院,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.059231,30.656458
四川省出国留学研究会,edu,科教文化服务;科研机构;科研机构,青羊区,104.05908,30.656634
倩雯国际舞蹈艺术培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059283,30.659408
四川省卫生厅国家公务员培训设施教机构,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.055201,30.656734
成都市现代教育技术培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.054381,30.654929
心田花开学校天府广场校区国信大厦教学点,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.05886,30.65865
诗语美容美发职业技能培训学校,edu,科教文化服务;学校;职业技术学校,青羊区,104.057722,30.651066
川艺美术培训中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.059732,30.652839
四川省全科医师培训中心四川省机构编制委员会办公室,edu,科教文化服务;科教文化场所;科教文化场所,青羊区,104.055201,30.656734
四川省教育厅高等学历验证中心,edu,科教文化服务;培训机构;培训机构,青羊区,104.062634,30.657184
SHIENJAZZ舞蹈工作室,edu,科教文化服务;培训机构;培训机构,青羊区,104.059765,30.659385
前锦教育学校,edu,科教文化服务;培训机构;培训机构,青羊区,104.058517,30.658013
和谐教育(金盾路),edu,科教文化服务;培训机构;培训机构,青羊区,104.05908,30.656634
锦江文化中心,edu,科教文化服务;文化宫;文化宫,锦江区,104.066463,30.654333
SunSWATER文化传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.072564,30.658532
倾诚文化传播,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068282,30.654582
嘿娱乐文化传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064283,30.655569
爱莫尔文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068834,30.659128
成都辛巴文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066885,30.65618
成都丽焰堂文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.072236,30.657008
成都丰能文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.07018,30.65551
成都市九品文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066767,30.65584
四川新奇迹文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068058,30.656385
四川新幕文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068523,30.656995
成都动黑文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.067971,30.655988
成都和华记文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.069643,30.657426
四川华宇星和文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064283,30.655569
成都敏而好学文化培训学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.065261,30.651461
成都爱尚美影视文化传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068058,30.656385
成都市非物质文化遗产艺术研究院,edu,科教文化服务;科研机构;科研机构,锦江区,104.066767,30.65584
成都雅嘟咚文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.067131,30.654866
四川文化·院园联盟秘书处办公室,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066541,30.653734
四川上座文化传播有限公司南京办事处,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.073407,30.654064
成都市职工大学,edu,科教文化服务;学校;成人教育|科教文化服务;学校;高等院校,锦江区,104.066932,30.651194
四川省成都市盐道街中学初中部,edu,科教文化服务;学校;中学,锦江区,104.065402,30.651627
盐道街小学,edu,科教文化服务;学校;小学,锦江区,104.06616,30.651735
盐市口小学校,edu,科教文化服务;学校;小学,锦江区,104.069232,30.655145
锦江区图书馆24小时自助图书馆,edu,科教文化服务;图书馆;图书馆,锦江区,104.06651,30.654499
假日学校(南府街),edu,科教文化服务;培训机构;培训机构,锦江区,104.066932,30.651194
锦江区图书馆,edu,科教文化服务;图书馆;图书馆,锦江区,104.066502,30.654322
四川省直属机关东府幼儿园,edu,科教文化服务;学校;幼儿园,锦江区,104.069401,30.651227
盐道街中学,edu,科教文化服务;学校;中学,锦江区,104.069164,30.651511
四川电力工业勘察设计院,edu,科教文化服务;科研机构;科研机构,锦江区,104.063981,30.657338
成都华能电力技术培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.065835,30.655804
24小时街区自助图书馆,edu,科教文化服务;图书馆;图书馆,青羊区,104.064069,30.659045
盐道街中学南区,edu,科教文化服务;学校;中学,锦江区,104.068566,30.649559
成都花园城大酒店-会议厅,edu,科教文化服务;会展中心;会展中心,锦江区,104.067146,30.655437
成师附小,edu,科教文化服务;学校;小学,锦江区,104.069235,30.65502
国际视频会议中心,edu,科教文化服务;会展中心;会展中心,锦江区,104.06447,30.658561
和雅亲子中心,edu,科教文化服务;学校;幼儿园,锦江区,104.069343,30.651221
四川省公安厅幼儿园,edu,科教文化服务;学校;幼儿园,锦江区,104.069998,30.64966
成都翰林艺术学院,edu,科教文化服务;学校;高等院校,锦江区,104.066932,30.651194
四川省电力工业调整试验所,edu,科教文化服务;科研机构;科研机构,锦江区,104.063981,30.657338
成都市工会干部学校,edu,科教文化服务;学校;学校,锦江区,104.066932,30.651194
成都市第二幼儿园(督院园区),edu,科教文化服务;学校;幼儿园,锦江区,104.070384,30.653186
YOYO艺术中心,edu,科教文化服务;美术馆;美术馆,锦江区,104.066446,30.654418
CCTV绿色中国网络电视中心戏剧频道,edu,科教文化服务;传媒机构;电视台,锦江区,104.066534,30.653733
四川科华新技术研究院,edu,科教文化服务;科研机构;科研机构,锦江区,104.070908,30.654928
锦江区少年空间,edu,科教文化服务;文化宫;文化宫,锦江区,104.066833,30.654192
四川省成都市盐道街中学高中部,edu,科教文化服务;学校;中学,锦江区,104.069138,30.649746
四川省粮食工程设计院,edu,科教文化服务;科研机构;科研机构,锦江区,104.07103,30.656833
希郎博格职业经理人培训学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.064041,30.656442
成蹊艺术中心(青石桥北街店),edu,科教文化服务;美术馆;美术馆,锦江区,104.069527,30.65636
四川省电力工业调整试验所,edu,科教文化服务;科研机构;科研机构,锦江区,104.063981,30.657338
四川大学网络教育学院,edu,科教文化服务;学校;成人教育,锦江区,104.06701,30.651059
成都市工会干部学校,edu,科教文化服务;学校;学校,锦江区,104.066932,30.651194
成都市第二幼儿园(督院园区),edu,科教文化服务;学校;幼儿园,锦江区,104.070384,30.653186
YOYO艺术中心,edu,科教文化服务;美术馆;美术馆,锦江区,104.066446,30.654418
CCTV绿色中国网络电视中心戏剧频道,edu,科教文化服务;传媒机构;电视台,锦江区,104.066534,30.653733
四川科华新技术研究院,edu,科教文化服务;科研机构;科研机构,锦江区,104.070908,30.654928
锦江区少年空间,edu,科教文化服务;文化宫;文化宫,锦江区,104.066833,30.654192
四川省成都市盐道街中学高中部,edu,科教文化服务;学校;中学,锦江区,104.069138,30.649746
四川省粮食工程设计院,edu,科教文化服务;科研机构;科研机构,锦江区,104.07103,30.656833
希郎博格职业经理人培训学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.064041,30.656442
成都理工大学继续教育学院,edu,科教文化服务;学校;成人教育,锦江区,104.06697,30.65114
罗浮厅,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066148,30.649682
成蹊艺术中心(青石桥北街店),edu,科教文化服务;美术馆;美术馆,锦江区,104.069527,30.65636
C大调音乐工作室,edu,科教文化服务;培训机构;培训机构,锦江区,104.064674,30.651673
中国建筑科学研究院西南建筑设计分院,edu,科教文化服务;科研机构;科研机构,锦江区,104.067246,30.654773
cctv中央电视台四川节目制作中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064111,30.655351
中国人民大学出版社成都办事处,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.067937,30.651286
成都帆摄影纯粹艺术馆,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068454,30.657465
成都理工大学继续教育学院直属夜大部,edu,科教文化服务;学校;成人教育,锦江区,104.066932,30.651194
lzd韩式半永久工作室,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068778,30.656933
一杯舞蹈馆,edu,科教文化服务;培训机构;培训机构,锦江区,104.072082,30.657086
成都仁恒辉盛阁国际公寓-会议厅,edu,科教文化服务;会展中心;会展中心,锦江区,104.065668,30.654531
建行成都研发中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064283,30.655569
成都软件研发中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066444,30.659253
日语培训中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.069549,30.658344
四川电力调试试验所,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.063971,30.657242
凡尔赛宫,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066148,30.649682
青少年,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066127,30.659048
糖豆辣妈亲子馆,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066816,30.657468
金宝禧展厅,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064866,30.656702
高校招生,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.071094,30.654965
四川小记者,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066885,30.65618
汉默画廊,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.06464,30.654254
吉的堡同心英语学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.073152,30.655053
澳洲富甲国际金融学院四川分院,edu,科教文化服务;学校;高等院校,锦江区,104.064111,30.655351
经络整形研究中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068064,30.656377
博格动漫动画培训,edu,科教文化服务;培训机构;培训机构,锦江区,104.066932,30.651194
戴氏教育航天五星级校区,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.064239,30.655591
成都师范附属小学,edu,科教文化服务;学校;小学,锦江区,104.070129,30.654197
中国戏曲学院教学实践基地,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.066468,30.653742
四川省电化教育馆(学道街),edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.071183,30.655282
经济日报社四川记者站,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.072187,30.653898
魅力女性教育营销管理机构,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.068434,30.657395
燕枝花艺学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.064674,30.651673
四川大学成都市职大学习中心,edu,科教文化服务;学校;成人教育,锦江区,104.066932,30.651194
中软国际卓越培训中心成都办事处,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.067016,30.654659
珠江·恺撒堡钢琴,edu,科教文化服务;培训机构;培训机构,锦江区,104.067226,30.659077
童童童教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.067013,30.654655
成都爱丽美甲教学部,edu,科教文化服务;培训机构;培训机构,锦江区,104.064041,30.656442
牧童教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.064682,30.651685
美橙爵士舞街舞,edu,科教文化服务;培训机构;培训机构,锦江区,104.068497,30.654984
臻美纹绣培训,edu,科教文化服务;培训机构;培训机构,锦江区,104.068,30.656552
牧童教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.065502,30.651729
成都市民道德讲堂,edu,科教文化服务;培训机构;培训机构,锦江区,104.066516,30.656656
笳汐艺术培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.071328,30.650894
山木培训(盐市口分校),edu,科教文化服务;培训机构;培训机构,锦江区,104.066788,30.655949
娃娃营教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.064459,30.655446
CGWANG动漫教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.070102,30.658149
四川成都菲菲美容美发化妆学校,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.07063,30.658839
菲菲教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.070389,30.658955
锦色文化,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.075659,30.657024
禄福宫文化艺术中心,edu,科教文化服务;美术馆;美术馆,锦江区,104.080469,30.65206
北京网尚文化传播有限公司(东升街),edu,科教文化服务;传媒机构;传媒机构,锦江区,104.074564,30.652656
缔标文化传播公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.083185,30.652426
成都蓓蕾文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.08283,30.652694
四川银丰文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077912,30.65861
华恒教育文化交流中心(出国留学),edu,科教文化服务;培训机构;培训机构,锦江区,104.077912,30.65861
成都镜界文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076406,30.65484
成都艾沃文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.075996,30.655952
YMCA文化艺术培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.075562,30.659004
成都音都文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076705,30.657983
美中国际教育文化发展中心,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.080503,30.652056
成都川旅文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.083116,30.652296
成都青年会文化艺术培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.075799,30.658869
成都梦起航文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.073714,30.655518
四川夜问文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077031,30.655662
成都大花轿文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077432,30.657981
成都盛典视界文化传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076196,30.655998
成都市裕鑫文化传播有限责任公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.075923,30.655979
成都中瑞德体育文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077938,30.659138
成都星空极速文化传媒有限公司,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077912,30.65861
成都市人人未来文化传播有限公司,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077912,30.65861
成都艾思唯尔文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076934,30.654923
合江亭街道综合文化活动中心(龙王庙正街),edu,科教文化服务;文化宫;文化宫,锦江区,104.074728,30.652314
成都壹零陆文化传播有限责任公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076624,30.658097
成都欣润裕博文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.082216,30.651076
成都市云弈堂文化传播有限责任公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.083199,30.654406
成都捌零贰叁文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.08196,30.650494
成都曼姿纱华文化传播有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077031,30.655662
成都法国教育服务中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077912,30.65861
成都市蓝天文化艺术学校城中校区,edu,科教文化服务;培训机构;培训机构,锦江区,104.076471,30.650348
正心堂,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.075673,30.656668
国家科技图书文献中心成都高新服务站,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.08215,30.658013
成都rich睿淇舞蹈俱乐部,edu,科教文化服务;培训机构;培训机构,锦江区,104.077203,30.657864
成都圣雅灵齐演义培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.076471,30.650346
龙王庙正街小学,edu,科教文化服务;学校;小学,锦江区,104.075477,30.65151
成都市礼仪职业中学(东区),edu,科教文化服务;学校;职业技术学校,锦江区,104.078821,30.650368
成都金融博览中心,edu,科教文化服务;展览馆;展览馆,锦江区,104.07852,30.65325
四川省科学技术信息研究所,edu,科教文化服务;科研机构;科研机构,锦江区,104.08215,30.658013
科技日报社四川办事处,edu,科教文化服务;传媒机构;报社,锦江区,104.082101,30.658151
成都现代美术设计学校,edu,科教文化服务;学校;学校,锦江区,104.073563,30.655526
外东小学,edu,科教文化服务;学校;小学,锦江区,104.077931,30.653038
恩齐国际纹绣专家学院,edu,科教文化服务;学校;高等院校,锦江区,104.080068,30.652317
传立媒体(红星路三段),edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077912,30.65861
群丽化妆摄影技术学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.073563,30.655526
《摄影报》社,edu,科教文化服务;传媒机构;报社,锦江区,104.073564,30.655526
岷山安逸大酒店-会议厅,edu,科教文化服务;会展中心;会展中心,锦江区,104.075043,30.657369
成都市第一幼儿园,edu,科教文化服务;学校;幼儿园,锦江区,104.076504,30.652091
四川广播电视大学时代工商学院,edu,科教文化服务;学校;成人教育,锦江区,104.080203,30.659378
企木音悦坊,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.083239,30.649593
成都市礼仪职业中学(东区),edu,科教文化服务;学校;职业技术学校,锦江区,104.078821,30.650368
成都金融博览中心,edu,科教文化服务;展览馆;展览馆,锦江区,104.07852,30.65325
四川省科学技术信息研究所,edu,科教文化服务;科研机构;科研机构,锦江区,104.08215,30.658013
科技日报社四川办事处,edu,科教文化服务;传媒机构;报社,锦江区,104.082101,30.658151
成都现代美术设计学校,edu,科教文化服务;学校;学校,锦江区,104.073563,30.655526
外东小学,edu,科教文化服务;学校;小学,锦江区,104.077931,30.653038
恩齐国际纹绣专家学院,edu,科教文化服务;学校;高等院校,锦江区,104.080068,30.652317
传立媒体(红星路三段),edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077912,30.65861
群丽化妆摄影技术学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.073563,30.655526
《摄影报》社,edu,科教文化服务;传媒机构;报社,锦江区,104.073564,30.655526
岷山安逸大酒店-会议厅,edu,科教文化服务;会展中心;会展中心,锦江区,104.075043,30.657369
成都市第一幼儿园,edu,科教文化服务;学校;幼儿园,锦江区,104.076504,30.652091
四川广播电视大学时代工商学院,edu,科教文化服务;学校;成人教育,锦江区,104.080203,30.659378
企木音悦坊,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.083239,30.649593
成都天雅舞蹈培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.073766,30.655531
锦江区委党校,edu,科教文化服务;学校;学校,锦江区,104.080728,30.658601
锦江区区情展示中心,edu,政府机构及社会团体;政府机关;区县级政府及事业单位|科教文化服务;展览馆;展览馆,锦江区,104.078462,30.652533
成都天府妇科研究院,edu,科教文化服务;科研机构;科研机构,锦江区,104.074372,30.652638
四川省经济发展研究院(东升街),edu,科教文化服务;科研机构;科研机构,锦江区,104.074564,30.652656
正熙酒店会议室,edu,科教文化服务;会展中心;会展中心,锦江区,104.075923,30.65598
伊藤洋华堂多功能活动厅,edu,科教文化服务;会展中心;会展中心,锦江区,104.075914,30.657649
玉衡星曜国学馆,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.079976,30.658898
中国产经报四川记者站,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.074635,30.652652
望子成龙学校(西南书城校区),edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.073536,30.655541
墨本视觉摄影化妆培训学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.075666,30.656883
成都唯一艺术学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.075929,30.655971
成都外国语专业学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.077818,30.658834
西部国际金融中心展示厅,edu,科教文化服务;展览馆;展览馆,锦江区,104.076666,30.654096
WM gallery,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.079181,30.653874
华美教育培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.075235,30.65351
北京大学中国产权与PE市场研究机构四川基地,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.07835,30.652579
懿园IPM纹绣,edu,科教文化服务;培训机构;培训机构,锦江区,104.076779,30.655652
蜀源木韵艺术书画社,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077462,30.649855
云冠TC国际课程中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.079569,30.658493
Hello Dance舞蹈工作室,edu,科教文化服务;培训机构;培训机构,锦江区,104.077455,30.657982
嘉美博教语言中心,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077912,30.65861
acg国际艺术教育,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077907,30.658807
名师堂学校,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.075599,30.651536
韦博国际英语成都中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.077031,30.655662
宏星娱传媒有限公司,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.077023,30.655023
成都正鼎职业技能培训学校,edu,科教文化服务;学校;职业技术学校,锦江区,104.080469,30.65206
Candy Lab糖果研究室,edu,科教文化服务;科研机构;科研机构,锦江区,104.074399,30.656552
河畔音乐工作室,edu,科教文化服务;培训机构;培训机构,锦江区,104.076077,30.655962
环球雅思学校(春熙校区),edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.076864,30.655641
科技日报社四川记者站,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.08215,30.658013
硕思教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.076665,30.656642
国色舞,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.082216,30.651076
尚秀国际化妆造型学校,edu,科教文化服务;培训机构;培训机构,锦江区,104.076318,30.6542
一光美术馆(伊藤洋华堂春熙店),edu,科教文化服务;美术馆;美术馆,锦江区,104.076389,30.657699
思润(成都)培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.077912,30.65861
法亚小语种,edu,科教文化服务;培训机构;培训机构,锦江区,104.076128,30.656214
成都市锦江区道德讲堂总堂,edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.083343,30.659143
ETM活力时代,edu,科教文化服务;传媒机构;传媒机构,锦江区,104.077647,30.658063
国乐艺术培训工作室(春熙路店),edu,科教文化服务;科教文化场所;科教文化场所,锦江区,104.07639,30.654978
国家发展和改革委员会自主研发超临界600MWCFB锅炉专家组,edu,科教文化服务;科研机构;科研机构,锦江区,104.077912,30.65861
现代四七九名师小班,edu,科教文化服务;培训机构;培训机构,锦江区,104.073563,30.655526
成都恩成教育培训中心,edu,科教文化服务;培训机构;培训机构,锦江区,104.074564,30.652656
山木培训(下东大街段),edu,科教文化服务;培训机构;培训机构,锦江区,104.076437,30.654877
L Class舞蹈工作室,edu,科教文化服务;培训机构;培训机构,锦江区,104.077695,30.657896
成都外专外语韩语培训,edu,科教文化服务;培训机构;培训机构,锦江区,104.07592,30.657686
英伦国际教育,edu,科教文化服务;培训机构;培训机构,锦江区,104.078559,30.654168
百弗英语(成都校区),edu,科教文化服务;培训机构;培训机构,锦江区,104.077907,30.658807
